student_assignment_grade,struc0,struc1,struc2,struc3,struc4,struc5,struc6,struc7,struc8,struc9,struc10,struc11,struc12,struc13,struc14,struc15
student196_Prompt8_1.0,0,1,2,17,1,1,1,1,1,1,1,1,1,1,1,1
student197_ePortfolio Link_1.0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1
student197_Prompt11_1.0,0,2,2,7,1,1,1,1,1,1,1,1,1,1,1,1
student197_Capstone_1.0,5,2,5,21,1,1,1,1,1,1,1,1,1,1,1,1
student197_Prompt2_1.0,0,0,2,8,1,1,1,1,1,1,1,1,1,1,1,1
student197_Prompt5_1.0,3,1,0,11,1,1,1,1,1,1,1,1,1,1,1,1
student197_Prompt3_1.0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1
student197_Integration3_1.0,4,4,10,32,1,1,1,1,1,1,1,1,1,1,1,1
student197_Prompt9_0.8,0,0,3,6,1,1,1,1,1,1,1,1,1,1,1,1
student197_Prompt6_0.8,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1
student197_Prompt8_1.0,3,1,0,10,1,1,1,1,1,1,1,1,1,1,1,1
student198_Prompt11_1.0,4,3,3,17,1,1,1,1,1,1,1,1,1,1,1,1
student198_Capstone_1.0,1,3,8,17,1,1,1,1,1,1,1,1,1,1,1,1
student198_Prompt2_1.0,2,0,1,5,1,1,1,1,1,1,1,1,1,1,1,1
student198_Prompt9_1.0,4,2,2,12,1,1,1,1,1,1,1,1,1,1,1,1
student198_Prompt4_1.0,0,0,0,7,1,1,1,1,1,1,1,1,1,1,1,1
student198_Prompt3_1.0,1,0,1,8,1,1,1,1,1,1,1,1,1,1,1,1
student198_Prompt10_1.0,0,1,3,10,1,1,1,1,1,1,1,1,1,1,1,1
student198_Prompt7_1.0,2,0,3,6,1,1,1,1,1,1,1,1,1,1,1,1
student198_Prompt6_1.0,1,0,1,8,1,1,1,1,1,1,1,1,1,1,1,1
student198_Integration3_1.0,5,5,6,32,1,1,1,1,1,1,1,1,1,1,1,1
student198_Prompt8_1.0,4,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1
student199_Prompt7_1.0,1,2,2,11,1,1,1,1,1,1,1,1,1,1,1,1
student199_Capstone_1.0,4,9,15,32,1,1,1,1,1,1,1,1,1,1,1,1
student199_Prompt2_1.0,1,1,3,6,1,1,1,1,1,1,1,1,1,1,1,1
student199_Prompt5_1.0,2,2,1,10,1,1,1,1,1,1,1,1,1,1,1,1
student199_Prompt4_1.0,4,3,3,18,1,1,1,1,1,1,1,1,1,1,1,1
student199_Prompt3_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student199_Prompt10_1.0,1,3,4,12,1,1,1,1,1,1,1,1,1,1,1,1
student199_Prompt9_1.0,2,2,3,11,1,1,1,1,1,1,1,1,1,1,1,1
student199_Prompt6_1.0,4,2,0,19,1,1,1,1,1,1,1,1,1,1,1,1
student199_Integration3_1.0,4,4,4,11,1,1,1,1,1,1,1,1,1,1,1,1
student199_Prompt8_1.0,8,3,3,17,1,1,1,1,1,1,1,1,1,1,1,1
student200_Prompt11_1.0,3,2,1,7,1,1,1,1,1,1,1,1,1,1,1,1
student200_Prompt8_1.0,1,1,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student200_Prompt2_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student200_Prompt5_1.0,5,4,4,13,1,1,1,1,1,1,1,1,1,1,1,1
student200_Prompt4_1.0,3,1,0,11,1,1,1,1,1,1,1,1,1,1,1,1
student200_Prompt3_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student200_Prompt10_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student200_Prompt7_1.0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1
student200_Prompt9_1.0,2,3,2,15,1,1,1,1,1,1,1,1,1,1,1,1
student200_Integration3_1.0,4,6,1,20,1,1,1,1,1,1,1,1,1,1,1,1
student200_ePortfolio Link_1.0,1,1,3,11,1,1,1,1,1,1,1,1,1,1,1,1
student201_ePortfolio Link_1.0,1,0,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student201_Capstone_1.0,1,1,7,12,1,1,1,1,1,1,1,1,1,1,1,1
student201_Prompt2_1.0,3,4,4,12,1,1,1,1,1,1,1,1,1,1,1,1
student201_Prompt5_1.0,1,1,0,10,1,1,1,1,1,1,1,1,1,1,1,1
student201_Prompt4_1.0,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student201_Prompt3_1.0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1
student201_Prompt10_1.0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1
student201_Prompt9_1.0,2,1,0,10,1,1,1,1,1,1,1,1,1,1,1,1
student201_Prompt6_1.0,2,0,2,14,1,1,1,1,1,1,1,1,1,1,1,1
student201_Prompt7_1.0,1,1,0,10,1,1,1,1,1,1,1,1,1,1,1,1
student201_Prompt8_1.0,1,1,5,11,1,1,1,1,1,1,1,1,1,1,1,1
student202_ePortfolio Link_1.0,1,2,4,9,1,1,1,1,1,1,1,1,1,1,1,1
student202_Capstone_1.0,2,2,8,22,1,1,1,1,1,1,1,1,1,1,1,1
student202_Prompt2_1.0,0,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1
student202_Prompt5_1.0,3,2,2,18,1,1,1,1,1,1,1,1,1,1,1,1
student202_Prompt4_1.0,2,2,0,11,1,1,1,1,1,1,1,1,1,1,1,1
student202_Prompt3_1.0,1,1,2,10,1,1,1,1,1,1,1,1,1,1,1,1
student202_Prompt10_1.0,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1
student202_Prompt9_1.0,3,0,1,12,1,1,1,1,1,1,1,1,1,1,1,1
student202_Prompt6_1.0,1,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student202_Integration3_0.9,5,7,9,40,1,1,1,1,1,1,1,1,1,1,1,1
student202_Prompt8_1.0,7,2,1,12,1,1,1,1,1,1,1,1,1,1,1,1
student203_Prompt11_1.0,2,3,2,6,1,1,1,1,1,1,1,1,1,1,1,1
student203_Capstone_1.0,1,2,9,25,1,1,1,1,1,1,1,1,1,1,1,1
student203_Prompt2_1.0,1,3,3,7,1,1,1,1,1,1,1,1,1,1,1,1
student203_Prompt5_1.0,2,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1
student203_Prompt3_1.0,2,0,2,11,1,1,1,1,1,1,1,1,1,1,1,1
student203_Prompt10_1.0,2,1,2,17,1,1,1,1,1,1,1,1,1,1,1,1
student203_Prompt6_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student203_Integration3_1.0,1,2,0,15,1,1,1,1,1,1,1,1,1,1,1,1
student203_Prompt8_1.0,0,1,2,10,1,1,1,1,1,1,1,1,1,1,1,1
student203_Prompt4_1.0,3,2,1,11,1,1,1,1,1,1,1,1,1,1,1,1
student203_Prompt9_1.0,4,0,2,19,1,1,1,1,1,1,1,1,1,1,1,1
student203_ePortfolio Link_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student204_Capstone_1.0,0,0,10,18,1,1,1,1,1,1,1,1,1,1,1,1
student204_Prompt2_1.0,2,2,4,9,1,1,1,1,1,1,1,1,1,1,1,1
student204_Prompt5_1.0,5,6,1,14,1,1,1,1,1,1,1,1,1,1,1,1
student204_Prompt4_1.0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1
student204_Prompt3_1.0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1
student204_Prompt10_1.0,2,3,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student204_Prompt7_1.0,3,1,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student204_Prompt9_1.0,2,2,1,11,1,1,1,1,1,1,1,1,1,1,1,1
student204_Integration3_1.0,3,3,0,22,1,1,1,1,1,1,1,1,1,1,1,1
student204_ePortfolio Link_1.0,1,0,1,6,1,1,1,1,1,1,1,1,1,1,1,1
student205_Capstone_1.0,1,2,6,10,1,1,1,1,1,1,1,1,1,1,1,1
student205_Prompt2_1.0,1,1,2,6,1,1,1,1,1,1,1,1,1,1,1,1
student205_Prompt9_1.0,1,1,2,11,1,1,1,1,1,1,1,1,1,1,1,1
student205_Prompt3_1.0,2,1,2,10,1,1,1,1,1,1,1,1,1,1,1,1
student205_Prompt10_1.0,2,4,4,13,1,1,1,1,1,1,1,1,1,1,1,1
student205_ePortfolio Link_1.0,1,6,7,18,1,1,1,1,1,1,1,1,1,1,1,1
student205_Prompt6_1.0,2,0,2,9,1,1,1,1,1,1,1,1,1,1,1,1
student205_Prompt8_1.0,0,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1
student206_Prompt11_1.0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1
student206_Capstone_1.0,3,2,10,15,1,1,1,1,1,1,1,1,1,1,1,1
student206_Prompt2_1.0,1,2,7,9,1,1,1,1,1,1,1,1,1,1,1,1
student206_Prompt5_1.0,4,5,2,13,1,1,1,1,1,1,1,1,1,1,1,1
student206_Prompt3_1.0,2,1,2,11,1,1,1,1,1,1,1,1,1,1,1,1
student206_Prompt10_1.0,3,3,4,10,1,1,1,1,1,1,1,1,1,1,1,1
student206_Prompt6_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student206_Integration3_1.0,4,4,11,21,1,1,1,1,1,1,1,1,1,1,1,1
student206_Prompt8_1.0,4,2,2,12,1,1,1,1,1,1,1,1,1,1,1,1
student206_Prompt9_1.0,6,5,5,16,1,1,1,1,1,1,1,1,1,1,1,1
student206_ePortfolio Link_1.0,1,1,3,8,1,1,1,1,1,1,1,1,1,1,1,1
student206_Prompt7_1.0,5,1,3,16,1,1,1,1,1,1,1,1,1,1,1,1
student207_Prompt8_1.0,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student207_Integration3_1.0,0,3,6,31,1,1,1,1,1,1,1,1,1,1,1,1
student207_Prompt5_1.0,1,1,1,11,1,1,1,1,1,1,1,1,1,1,1,1
student207_Prompt4_1.0,2,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1
student207_Prompt3_1.0,5,4,1,14,1,1,1,1,1,1,1,1,1,1,1,1
student207_Prompt2_1.0,7,3,4,19,1,1,1,1,1,1,1,1,1,1,1,1
student207_Prompt9_1.0,1,0,2,12,1,1,1,1,1,1,1,1,1,1,1,1
student207_Prompt6_1.0,1,0,1,10,1,1,1,1,1,1,1,1,1,1,1,1
student207_Prompt7_1.0,3,0,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student207_ePortfolio Link_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student208_Capstone_1.0,5,5,6,37,1,1,1,1,1,1,1,1,1,1,1,1
student208_Integration3_1.0,1,5,10,24,1,1,1,1,1,1,1,1,1,1,1,1
student208_Prompt5_1.0,8,3,3,16,1,1,1,1,1,1,1,1,1,1,1,1
student208_Prompt4_0.0,2,4,1,19,1,1,1,1,1,1,1,1,1,1,1,1
student208_Prompt3_1.0,4,2,4,18,1,1,1,1,1,1,1,1,1,1,1,1
student208_Prompt2_1.0,2,1,6,9,1,1,1,1,1,1,1,1,1,1,1,1
student208_Prompt9_1.0,0,0,1,7,1,1,1,1,1,1,1,1,1,1,1,1
student208_Prompt7_1.0,3,0,1,10,1,1,1,1,1,1,1,1,1,1,1,1
student208_Prompt8_1.0,0,1,2,9,1,1,1,1,1,1,1,1,1,1,1,1
student209_ePortfolio Link_1.0,1,0,2,14,1,1,1,1,1,1,1,1,1,1,1,1
student209_Capstone_1.0,4,4,10,32,1,1,1,1,1,1,1,1,1,1,1,1
student209_Prompt2_1.0,2,1,6,12,1,1,1,1,1,1,1,1,1,1,1,1
student209_Prompt5_1.0,5,2,1,10,1,1,1,1,1,1,1,1,1,1,1,1
student209_Prompt4_1.0,2,1,1,18,1,1,1,1,1,1,1,1,1,1,1,1
student209_Prompt10_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student209_Prompt7_1.0,0,2,1,26,1,1,1,1,1,1,1,1,1,1,1,1
student209_Prompt6_1.0,2,2,4,18,1,1,1,1,1,1,1,1,1,1,1,1
student209_Integration3_1.0,3,0,3,8,1,1,1,1,1,1,1,1,1,1,1,1
student209_Prompt8_1.0,1,1,3,14,1,1,1,1,1,1,1,1,1,1,1,1
student210_ePortfolio Link_1.0,1,0,3,13,1,1,1,1,1,1,1,1,1,1,1,1
student210_Capstone_0.9,3,4,9,21,1,1,1,1,1,1,1,1,1,1,1,1
student210_Prompt2_1.0,2,3,5,16,1,1,1,1,1,1,1,1,1,1,1,1
student210_Prompt5_1.0,0,4,1,7,1,1,1,1,1,1,1,1,1,1,1,1
student210_Prompt4_1.0,5,5,2,19,1,1,1,1,1,1,1,1,1,1,1,1
student210_Prompt3_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student210_Prompt10_1.0,1,1,3,6,1,1,1,1,1,1,1,1,1,1,1,1
student210_Prompt9_1.0,4,2,2,15,1,1,1,1,1,1,1,1,1,1,1,1
student210_Prompt6_1.0,2,0,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student210_Integration3_1.0,4,3,3,27,1,1,1,1,1,1,1,1,1,1,1,1
student210_Prompt8_1.0,3,2,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student211_ePortfolio Link_1.0,1,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1
student211_Capstone_1.0,0,2,12,14,1,1,1,1,1,1,1,1,1,1,1,1
student211_Prompt2_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student211_Prompt5_1.0,1,1,0,10,1,1,1,1,1,1,1,1,1,1,1,1
student211_Prompt7_1.0,2,0,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student211_Prompt3_1.0,0,0,2,4,1,1,1,1,1,1,1,1,1,1,1,1
student211_Prompt10_1.0,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1
student211_Prompt9_1.0,1,0,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student211_Prompt6_1.0,1,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student211_Integration3_0.9,1,5,6,24,1,1,1,1,1,1,1,1,1,1,1,1
student211_Prompt8_1.0,0,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1
student212_Prompt11_1.0,0,2,2,8,1,1,1,1,1,1,1,1,1,1,1,1
student212_Prompt8_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student212_Prompt2_1.0,1,0,4,6,1,1,1,1,1,1,1,1,1,1,1,1
student212_Prompt5_1.0,1,1,3,10,1,1,1,1,1,1,1,1,1,1,1,1
student212_Prompt3_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student212_Prompt10_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student212_Prompt6_1.0,1,0,1,8,1,1,1,1,1,1,1,1,1,1,1,1
student212_Integration3_1.0,3,2,1,12,1,1,1,1,1,1,1,1,1,1,1,1
student212_Prompt4_1.0,3,2,0,14,1,1,1,1,1,1,1,1,1,1,1,1
student212_Prompt9_1.0,2,2,1,11,1,1,1,1,1,1,1,1,1,1,1,1
student212_ePortfolio Link_1.0,0,0,2,4,1,1,1,1,1,1,1,1,1,1,1,1
student212_Prompt7_1.0,3,0,1,11,1,1,1,1,1,1,1,1,1,1,1,1
student213_ePortfolio Link_1.0,2,2,3,11,1,1,1,1,1,1,1,1,1,1,1,1
student213_Prompt11_1.0,4,3,3,7,1,1,1,1,1,1,1,1,1,1,1,1
student213_Capstone_1.0,3,3,5,12,1,1,1,1,1,1,1,1,1,1,1,1
student213_Prompt2_1.0,1,3,4,10,1,1,1,1,1,1,1,1,1,1,1,1
student213_Prompt5_1.0,2,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1
student213_Prompt4_1.0,4,2,2,19,1,1,1,1,1,1,1,1,1,1,1,1
student213_Prompt3_1.0,0,0,2,4,1,1,1,1,1,1,1,1,1,1,1,1
student213_Prompt10_1.0,2,3,1,8,1,1,1,1,1,1,1,1,1,1,1,1
student213_Prompt7_1.0,2,0,3,9,1,1,1,1,1,1,1,1,1,1,1,1
student213_Integration3_1.0,1,3,10,20,1,1,1,1,1,1,1,1,1,1,1,1
student213_Prompt8_1.0,1,2,2,8,1,1,1,1,1,1,1,1,1,1,1,1
student214_Prompt11_1.0,3,0,1,6,1,1,1,1,1,1,1,1,1,1,1,1
student214_Prompt8_1.0,2,1,0,12,1,1,1,1,1,1,1,1,1,1,1,1
student214_Prompt2_1.0,1,1,3,9,1,1,1,1,1,1,1,1,1,1,1,1
student214_Prompt9_1.0,2,3,3,9,1,1,1,1,1,1,1,1,1,1,1,1
student214_Prompt4_1.0,3,2,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student214_Integration3_1.0,3,3,5,26,1,1,1,1,1,1,1,1,1,1,1,1
student214_ePortfolio Link_1.0,1,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1
student214_Prompt6_1.0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1
student215_Prompt11_1.0,1,1,3,16,1,1,1,1,1,1,1,1,1,1,1,1
student215_Capstone_1.0,3,4,7,29,1,1,1,1,1,1,1,1,1,1,1,1
student215_Prompt2_1.0,0,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student215_Prompt5_1.0,2,2,3,15,1,1,1,1,1,1,1,1,1,1,1,1
student215_Prompt4_1.0,4,8,1,17,1,1,1,1,1,1,1,1,1,1,1,1
student215_Prompt3_1.0,2,3,2,15,1,1,1,1,1,1,1,1,1,1,1,1
student215_Prompt10_1.0,5,2,6,20,1,1,1,1,1,1,1,1,1,1,1,1
student215_Prompt9_1.0,3,3,2,13,1,1,1,1,1,1,1,1,1,1,1,1
student215_Prompt6_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student215_Prompt7_1.0,7,2,4,31,1,1,1,1,1,1,1,1,1,1,1,1
student215_Prompt8_1.0,5,6,5,29,1,1,1,1,1,1,1,1,1,1,1,1
student216_Capstone_1.0,1,1,6,9,1,1,1,1,1,1,1,1,1,1,1,1
student216_Prompt2_1.0,3,2,7,26,1,1,1,1,1,1,1,1,1,1,1,1
student216_Prompt5_1.0,2,0,2,14,1,1,1,1,1,1,1,1,1,1,1,1
student216_Prompt4_1.0,2,2,2,24,1,1,1,1,1,1,1,1,1,1,1,1
student216_Prompt10_1.0,2,3,3,13,1,1,1,1,1,1,1,1,1,1,1,1
student216_Prompt7_1.0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1
student216_Prompt6_1.0,2,0,2,11,1,1,1,1,1,1,1,1,1,1,1,1
student216_Integration3_1.0,0,1,2,18,1,1,1,1,1,1,1,1,1,1,1,1
student216_Prompt8_1.0,6,5,10,33,1,1,1,1,1,1,1,1,1,1,1,1
student217_Prompt7_1.0,6,1,2,13,1,1,1,1,1,1,1,1,1,1,1,1
student217_Prompt11_1.0,2,2,2,7,1,1,1,1,1,1,1,1,1,1,1,1
student217_Prompt8_1.0,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student217_Prompt2_1.0,2,0,1,5,1,1,1,1,1,1,1,1,1,1,1,1
student217_Prompt5_1.0,4,2,0,11,1,1,1,1,1,1,1,1,1,1,1,1
student217_Prompt4_1.0,2,1,2,13,1,1,1,1,1,1,1,1,1,1,1,1
student217_Prompt10_1.0,4,3,8,19,1,1,1,1,1,1,1,1,1,1,1,1
student217_Prompt9_1.0,3,0,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student217_Prompt6_1.0,2,0,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student217_Integration3_1.0,1,2,5,30,1,1,1,1,1,1,1,1,1,1,1,1
student217_ePortfolio Link_1.0,1,3,4,11,1,1,1,1,1,1,1,1,1,1,1,1
student218_Prompt11_1.0,6,3,3,15,1,1,1,1,1,1,1,1,1,1,1,1
student218_Capstone_0.9,4,6,14,20,1,1,1,1,1,1,1,1,1,1,1,1
student218_Prompt2_1.0,3,6,8,11,1,1,1,1,1,1,1,1,1,1,1,1
student218_Prompt9_1.0,5,5,4,15,1,1,1,1,1,1,1,1,1,1,1,1
student218_Prompt4_1.0,3,2,4,20,1,1,1,1,1,1,1,1,1,1,1,1
student218_Integration3_1.0,11,6,4,32,1,1,1,1,1,1,1,1,1,1,1,1
student218_ePortfolio Link_1.0,1,0,0,10,1,1,1,1,1,1,1,1,1,1,1,1
student218_Prompt6_1.0,2,0,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student218_Prompt7_1.0,1,0,2,9,1,1,1,1,1,1,1,1,1,1,1,1
student218_Prompt8_1.0,3,2,4,12,1,1,1,1,1,1,1,1,1,1,1,1
student219_Prompt11_1.0,3,0,4,12,1,1,1,1,1,1,1,1,1,1,1,1
student219_Prompt2_1.0,0,1,3,12,1,1,1,1,1,1,1,1,1,1,1,1
student219_Prompt5_1.0,1,3,1,16,1,1,1,1,1,1,1,1,1,1,1,1
student219_Prompt4_1.0,1,1,1,13,1,1,1,1,1,1,1,1,1,1,1,1
student219_Prompt3_1.0,4,3,0,16,1,1,1,1,1,1,1,1,1,1,1,1
student219_Prompt10_1.0,6,3,3,17,1,1,1,1,1,1,1,1,1,1,1,1
student219_Prompt7_1.0,2,1,2,18,1,1,1,1,1,1,1,1,1,1,1,1
student219_Prompt9_1.0,2,2,2,10,1,1,1,1,1,1,1,1,1,1,1,1
student219_Integration3_1.0,1,2,5,29,1,1,1,1,1,1,1,1,1,1,1,1
student220_Prompt8_1.0,1,2,3,14,1,1,1,1,1,1,1,1,1,1,1,1
student220_Integration3_0.9,0,1,0,16,1,1,1,1,1,1,1,1,1,1,1,1
student220_Prompt5_1.0,2,1,0,7,1,1,1,1,1,1,1,1,1,1,1,1
student220_Prompt4_1.0,2,3,2,14,1,1,1,1,1,1,1,1,1,1,1,1
student220_Prompt3_1.0,2,0,3,16,1,1,1,1,1,1,1,1,1,1,1,1
student220_Prompt10_1.0,2,2,7,28,1,1,1,1,1,1,1,1,1,1,1,1
student220_Prompt2_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student220_Prompt9_1.0,3,2,4,18,1,1,1,1,1,1,1,1,1,1,1,1
student220_ePortfolio Link_1.0,4,3,9,20,1,1,1,1,1,1,1,1,1,1,1,1
student221_Prompt11_1.0,4,5,6,15,1,1,1,1,1,1,1,1,1,1,1,1
student221_Capstone_1.0,3,2,5,7,1,1,1,1,1,1,1,1,1,1,1,1
student221_Prompt2_1.0,2,3,7,22,1,1,1,1,1,1,1,1,1,1,1,1
student221_Prompt5_1.0,4,2,1,20,1,1,1,1,1,1,1,1,1,1,1,1
student221_Prompt10_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student221_Prompt6_1.0,0,1,0,14,1,1,1,1,1,1,1,1,1,1,1,1
student221_Integration3_1.0,3,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student221_Prompt8_0.0,1,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1
student221_Prompt4_1.0,4,3,1,24,1,1,1,1,1,1,1,1,1,1,1,1
student221_Prompt9_1.0,4,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1
student221_ePortfolio Link_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student221_Prompt7_1.0,0,0,3,5,1,1,1,1,1,1,1,1,1,1,1,1
student222_Prompt11_1.0,1,0,5,13,1,1,1,1,1,1,1,1,1,1,1,1
student222_Prompt8_1.0,0,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1
student222_Prompt2_1.0,4,4,8,22,1,1,1,1,1,1,1,1,1,1,1,1
student222_Prompt5_1.0,0,1,0,7,1,1,1,1,1,1,1,1,1,1,1,1
student222_Prompt3_1.0,1,0,1,8,1,1,1,1,1,1,1,1,1,1,1,1
student222_Prompt10_1.0,4,2,2,19,1,1,1,1,1,1,1,1,1,1,1,1
student222_Prompt6_1.0,1,1,2,11,1,1,1,1,1,1,1,1,1,1,1,1
student222_Integration3_0.9,2,1,4,22,1,1,1,1,1,1,1,1,1,1,1,1
student222_Prompt4_1.0,2,1,5,16,1,1,1,1,1,1,1,1,1,1,1,1
student222_Prompt9_1.0,1,0,1,6,1,1,1,1,1,1,1,1,1,1,1,1
student222_ePortfolio Link_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student222_Prompt7_1.0,0,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student223_Capstone_1.0,2,3,6,17,1,1,1,1,1,1,1,1,1,1,1,1
student223_Prompt2_1.0,3,2,4,22,1,1,1,1,1,1,1,1,1,1,1,1
student223_Prompt5_1.0,2,2,1,18,1,1,1,1,1,1,1,1,1,1,1,1
student223_Prompt4_1.0,0,0,2,4,1,1,1,1,1,1,1,1,1,1,1,1
student223_Prompt3_1.0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1
student223_Prompt10_1.0,2,0,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student223_Prompt7_1.0,2,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student223_Prompt9_1.0,0,0,0,16,1,1,1,1,1,1,1,1,1,1,1,1
student223_Integration3_1.0,1,2,2,13,1,1,1,1,1,1,1,1,1,1,1,1
student223_ePortfolio Link_1.0,2,3,1,12,1,1,1,1,1,1,1,1,1,1,1,1
student224_Prompt11_1.0,5,6,8,21,1,1,1,1,1,1,1,1,1,1,1,1
student224_Capstone_1.0,1,1,8,14,1,1,1,1,1,1,1,1,1,1,1,1
student224_Prompt2_1.0,1,0,1,7,1,1,1,1,1,1,1,1,1,1,1,1
student224_Prompt9_1.0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1
student224_Prompt4_1.0,3,3,2,18,1,1,1,1,1,1,1,1,1,1,1,1
student224_Prompt3_1.0,4,2,5,15,1,1,1,1,1,1,1,1,1,1,1,1
student224_Integration3_1.0,3,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1
student224_ePortfolio Link_1.0,2,3,6,22,1,1,1,1,1,1,1,1,1,1,1,1
student225_ePortfolio Link_1.0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1
student225_Capstone_0.8,3,3,1,8,1,1,1,1,1,1,1,1,1,1,1,1
student225_Prompt2_1.0,1,1,4,16,1,1,1,1,1,1,1,1,1,1,1,1
student225_Prompt9_1.0,3,2,1,10,1,1,1,1,1,1,1,1,1,1,1,1
student225_Prompt4_1.0,3,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1
student225_Prompt10_1.0,4,4,5,16,1,1,1,1,1,1,1,1,1,1,1,1
student225_Prompt7_1.0,3,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1
student225_Prompt6_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student225_Integration3_1.0,6,9,5,29,1,1,1,1,1,1,1,1,1,1,1,1
student225_Prompt8_1.0,3,1,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student226_Prompt11_1.0,2,2,1,7,1,1,1,1,1,1,1,1,1,1,1,1
student226_Capstone_1.0,1,1,7,7,1,1,1,1,1,1,1,1,1,1,1,1
student226_Prompt2_1.0,3,5,6,16,1,1,1,1,1,1,1,1,1,1,1,1
student226_Prompt5_1.0,4,3,0,15,1,1,1,1,1,1,1,1,1,1,1,1
student226_Prompt3_1.0,1,0,0,7,1,1,1,1,1,1,1,1,1,1,1,1
student226_Prompt10_1.0,2,1,2,17,1,1,1,1,1,1,1,1,1,1,1,1
student226_Prompt6_1.0,4,2,0,23,1,1,1,1,1,1,1,1,1,1,1,1
student226_Prompt8_1.0,0,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1
